ano_eleicao,sg_uf,sg_partido_norm,limiar,C,k,proporcao,lista_sem_recursos,massa_financeira,empate_corte
2018,AM,PR,60,3,1,0.3333333333333333,False,0.7154348919054802,False
2018,AM,PR,70,3,1,0.3333333333333333,False,0.7154348919054802,False
2018,AM,PR,80,3,2,0.6666666666666666,False,0.8843640020110608,False
2018,AM,PR,90,3,3,1.0,False,1.0,False
2018,AM,PR,95,3,3,1.0,False,1.0,False
2018,AM,PRB,50,2,1,0.5,False,0.6534366092237847,False
2018,AM,PRB,60,2,1,0.5,False,0.6534366092237847,False
2018,AM,PRB,70,2,2,1.0,False,1.0,False
2018,AM,PRB,80,2,2,1.0,False,1.0,False
2018,AM,PRB,90,2,2,1.0,False,1.0,False
2018,AM,PRB,95,2,2,1.0,False,1.0,False
2018,AM,PROS,50,2,1,0.5,False,0.7017776228651098,False
2018,AM,PROS,60,2,1,0.5,False,0.7017776228651098,False
2018,AM,PROS,70,2,1,0.5,False,0.7017776228651098,False
2018,AM,PROS,80,2,2,1.0,False,1.0,False
2018,AM,PROS,90,2,2,1.0,False,1.0,False
2018,AM,PROS,95,2,2,1.0,False,1.0,False
2018,AM,PRP,50,4,1,0.25,False,1.0,False
2018,AM,PRP,60,4,1,0.25,False,1.0,False
2018,AM,PRP,70,4,1,0.25,False,1.0,False
2018,AM,PRP,80,4,1,0.25,False,1.0,False
2018,AM,PRP,90,4,1,0.25,False,1.0,False
2018,AM,PRP,95,4,1,0.25,False,1.0,False
2018,AM,PRTB,50,3,0,0.0,True,,False
2018,AM,PRTB,60,3,0,0.0,True,,False
2018,AM,PRTB,70,3,0,0.0,True,,False
2018,AM,PRTB,80,3,0,0.0,True,,False
2018,AM,PRTB,90,3,0,0.0,True,,False
2018,AM,PRTB,95,3,0,0.0,True,,False
2018,AM,PSB,50,2,1,0.5,False,0.6774193548387096,False
2018,AM,PSB,60,2,1,0.5,False,0.6774193548387096,False
2018,AM,PSB,70,2,2,1.0,False,1.0,False
2018,AM,PSB,80,2,2,1.0,False,1.0,False
2018,AM,PSB,90,2,2,1.0,False,1.0,False
2018,AM,PSB,95,2,2,1.0,False,1.0,False
2018,AM,PSC,50,4,1,0.25,False,1.0,False
2018,AM,PSC,60,4,1,0.25,False,1.0,False
2018,AM,PSC,70,4,1,0.25,False,1.0,False
2018,AM,PSC,80,4,1,0.25,False,1.0,False
2018,AM,PSC,90,4,1,0.25,False,1.0,False
2018,AM,PSC,95,4,1,0.25,False,1.0,False
2018,AM,PSD,50,4,2,0.5,False,0.6666666666666666,True
2018,AM,PSD,60,4,2,0.5,False,0.6666666666666666,True
2018,AM,PSD,70,4,3,0.75,False,1.0,False
2018,AM,PSD,80,4,3,0.75,False,1.0,False
2018,AM,PSD,90,4,3,0.75,False,1.0,False
2018,AM,PSD,95,4,3,0.75,False,1.0,False
2018,AM,PSDB,50,1,1,1.0,False,1.0,False
2018,AM,PSDB,60,1,1,1.0,False,1.0,False
2018,AM,PSDB,70,1,1,1.0,False,1.0,False
2018,AM,PSDB,80,1,1,1.0,False,1.0,False
2018,AM,PSDB,90,1,1,1.0,False,1.0,False
2018,AM,PSDB,95,1,1,1.0,False,1.0,False
2018,AM,PSL,50,1,1,1.0,False,1.0,False
2018,AM,PSL,60,1,1,1.0,False,1.0,False
2018,AM,PSL,70,1,1,1.0,False,1.0,False
2018,AM,PSL,80,1,1,1.0,False,1.0,False
2018,AM,PSL,90,1,1,1.0,False,1.0,False
2018,AM,PSL,95,1,1,1.0,False,1.0,False
2018,AM,PSOL,50,13,3,0.23076923076923078,False,0.6693078280646152,False
2018,AM,PSOL,60,13,3,0.23076923076923078,False,0.6693078280646152,False
2018,AM,PSOL,70,13,4,0.3076923076923077,False,0.7060514027241024,True
2018,AM,PSOL,80,13,7,0.5384615384615384,False,0.8162821267025641,True
2018,AM,PSOL,90,13,10,0.7692307692307693,False,0.9265128506810257,True
2018,AM,PSOL,95,13,11,0.8461538461538461,False,0.9632564253405129,True
2018,AM,PSTU,50,1,0,0.0,True,,False
2018,AM,PSTU,60,1,0,0.0,True,,False
2018,AM,PSTU,70,1,0,0.0,True,,False
2018,AM,PSTU,80,1,0,0.0,True,,False
2018,AM,PSTU,90,1,0,0.0,True,,False
2018,AM,PSTU,95,1,0,0.0,True,,False
2018,AM,PT,50,4,2,0.5,False,0.8926410883809778,False
2018,AM,PT,60,4,2,0.5,False,0.8926410883809778,False
2018,AM,PT,70,4,2,0.5,False,0.8926410883809778,False
2018,AM,PT,80,4,2,0.5,False,0.8926410883809778,False
2018,AM,PT,90,4,3,0.75,False,0.9803051777729728,False
2018,AM,PT,95,4,3,0.75,False,0.9803051777729728,False
2018,AM,PTB,50,1,1,1.0,False,1.0,False
2018,AM,PTB,60,1,1,1.0,False,1.0,False
2018,AM,PTB,70,1,1,1.0,False,1.0,False
2018,AM,PTB,80,1,1,1.0,False,1.0,False
2018,AM,PTB,90,1,1,1.0,False,1.0,False
2018,AM,PTB,95,1,1,1.0,False,1.0,False
2018,AM,PTC,50,4,2,0.5,False,0.6666666666666665,True
2018,AM,PTC,60,4,2,0.5,False,0.6666666666666665,True
2018,AM,PTC,70,4,3,0.75,False,1.0,False
2018,AM,PTC,80,4,3,0.75,False,1.0,False
2018,AM,PTC,90,4,3,0.75,False,1.0,False
2018,AM,PTC,95,4,3,0.75,False,1.0,False
2018,AM,PV,50,2,1,0.5,False,1.0,False
2018,AM,PV,60,2,1,0.5,False,1.0,False
2018,AM,PV,70,2,1,0.5,False,1.0,False
2018,AM,PV,80,2,1,0.5,False,1.0,False
2018,AM,PV,90,2,1,0.5,False,1.0,False
2018,AM,PV,95,2,1,0.5,False,1.0,False
2018,AM,REDE,50,7,1,0.14285714285714285,False,0.5,True
2018,AM,REDE,60,7,2,0.2857142857142857,False,1.0,False
2018,AM,REDE,70,7,2,0.2857142857142857,False,1.0,False
2018,AM,REDE,80,7,2,0.2857142857142857,False,1.0,False
2018,AM,REDE,90,7,2,0.2857142857142857,False,1.0,False
2018,AM,REDE,95,7,2,0.2857142857142857,False,1.0,False
2018,AM,SOLIDARIEDADE,50,1,1,1.0,False,1.0,False
2018,AM,SOLIDARIEDADE,60,1,1,1.0,False,1.0,False
2018,AM,SOLIDARIEDADE,70,1,1,1.0,False,1.0,False
2018,AM,SOLIDARIEDADE,80,1,1,1.0,False,1.0,False
2018,AM,SOLIDARIEDADE,90,1,1,1.0,False,1.0,False
2018,AM,SOLIDARIEDADE,95,1,1,1.0,False,1.0,False
2018,AP,AVANTE,50,2,1,0.5,False,0.5017450813392093,False
2018,AP,AVANTE,60,2,2,1.0,False,1.0,False
2018,AP,AVANTE,70,2,2,1.0,False,1.0,False
2018,AP,AVANTE,80,2,2,1.0,False,1.0,False
2018,AP,AVANTE,90,2,2,1.0,False,1.0,False
2018,AP,AVANTE,95,2,2,1.0,False,1.0,False
2018,AP,DC,50,1,1,1.0,False,1.0,False
2018,AP,DC,60,1,1,1.0,False,1.0,False
2018,AP,DC,70,1,1,1.0,False,1.0,False
2018,AP,DC,80,1,1,1.0,False,1.0,False
2018,AP,DC,90,1,1,1.0,False,1.0,False
2018,AP,DC,95,1,1,1.0,False,1.0,False
2018,AP,DEM,50,4,2,0.5,False,0.6666666666666666,False
2018,AP,DEM,60,4,2,0.5,False,0.6666666666666666,False
2018,AP,DEM,70,4,3,0.75,False,0.8666666666666667,False
2018,AP,DEM,80,4,3,0.75,False,0.8666666666666667,False
2018,AP,DEM,90,4,4,1.0,False,1.0,False
2018,AP,DEM,95,4,4,1.0,False,1.0,False
2018,AP,MDB,50,4,1,0.25,False,0.8892340434361189,False
2018,AP,MDB,60,4,1,0.25,False,0.8892340434361189,False
2018,AP,MDB,70,4,1,0.25,False,0.8892340434361189,False
2018,AP,MDB,80,4,1,0.25,False,0.8892340434361189,False
2018,AP,MDB,90,4,2,0.5,False,0.9940717730437592,False
2018,AP,MDB,95,4,2,0.5,False,0.9940717730437592,False
2018,AP,PC DO B,50,1,1,1.0,False,1.0,False
2018,AP,PC DO B,60,1,1,1.0,False,1.0,False
2018,AP,PC DO B,70,1,1,1.0,False,1.0,False
2018,AP,PC DO B,80,1,1,1.0,False,1.0,False
2018,AP,PC DO B,90,1,1,1.0,False,1.0,False
2018,AP,PC DO B,95,1,1,1.0,False,1.0,False
2018,AP,PDT,50,7,1,0.14285714285714285,False,0.8629763446724384,False
2018,AP,PDT,60,7,1,0.14285714285714285,False,0.8629763446724384,False
2018,AP,PDT,70,7,1,0.14285714285714285,False,0.8629763446724384,False
2018,AP,PDT,80,7,1,0.14285714285714285,False,0.8629763446724384,False
2018,AP,PDT,90,7,2,0.2857142857142857,False,0.9285909059922285,False
2018,AP,PDT,95,7,4,0.5714285714285714,False,0.9661303883473084,False
2018,AP,PHS,50,6,2,0.3333333333333333,False,0.6057692307692307,False
2018,AP,PHS,60,6,2,0.3333333333333333,False,0.6057692307692307,False
2018,AP,PHS,70,6,3,0.5,False,0.7596153846153846,False
2018,AP,PHS,80,6,4,0.6666666666666666,False,0.8942307692307693,False
2018,AP,PHS,90,6,5,0.8333333333333334,False,0.9519230769230769,False
2018,AP,PHS,95,6,5,0.8333333333333334,False,0.9519230769230769,False
2018,AP,PMN,50,3,2,0.6666666666666666,False,0.7177914110429447,True
2018,AP,PMN,60,3,2,0.6666666666666666,False,0.7177914110429447,True
2018,AP,PMN,70,3,2,0.6666666666666666,False,0.7177914110429447,True
2018,AP,PMN,80,3,3,1.0,False,1.0,False
2018,AP,PMN,90,3,3,1.0,False,1.0,False
2018,AP,PMN,95,3,3,1.0,False,1.0,False
2018,AP,PODE,50,1,1,1.0,False,1.0,False
2018,AP,PODE,60,1,1,1.0,False,1.0,False
2018,AP,PODE,70,1,1,1.0,False,1.0,False
2018,AP,PODE,80,1,1,1.0,False,1.0,False
2018,AP,PODE,90,1,1,1.0,False,1.0,False
2018,AP,PODE,95,1,1,1.0,False,1.0,False
2018,AP,PP,50,1,1,1.0,False,1.0,False
2018,AP,PP,60,1,1,1.0,False,1.0,False
2018,AP,PP,70,1,1,1.0,False,1.0,False
2018,AP,PP,80,1,1,1.0,False,1.0,False
2018,AP,PP,90,1,1,1.0,False,1.0,False
2018,AP,PP,95,1,1,1.0,False,1.0,False
2018,AP,PPL,50,3,2,0.6666666666666666,False,0.6780238500851788,False
2018,AP,PPL,60,3,2,0.6666666666666666,False,0.6780238500851788,False
2018,AP,PPL,70,3,3,1.0,False,1.0,False
2018,AP,PPL,80,3,3,1.0,False,1.0,False
2018,AP,PPL,90,3,3,1.0,False,1.0,False
2018,AP,PPL,95,3,3,1.0,False,1.0,False
2018,AP,PR,50,7,1,0.14285714285714285,False,0.5383360522022839,False
2018,AP,PR,60,7,2,0.2857142857142857,False,0.7226753670473083,False
2018,AP,PR,70,7,2,0.2857142857142857,False,0.7226753670473083,False
2018,AP,PR,80,7,3,0.42857142857142855,False,0.8858075040783034,False
2018,AP,PR,90,7,4,0.5714285714285714,False,0.9461663947797716,False
2018,AP,PR,95,7,5,0.7142857142857143,False,0.9853181076672104,False
2018,AP,PRB,50,1,1,1.0,False,1.0,False
2018,AP,PRB,60,1,1,1.0,False,1.0,False
2018,AP,PRB,70,1,1,1.0,False,1.0,False
2018,AP,PRB,80,1,1,1.0,False,1.0,False
2018,AP,PRB,90,1,1,1.0,False,1.0,False
2018,AP,PRB,95,1,1,1.0,False,1.0,False
2018,AP,PROS,50,2,1,0.5,False,0.9276852066857249,False
2018,AP,PROS,60,2,1,0.5,False,0.9276852066857249,False
2018,AP,PROS,70,2,1,0.5,False,0.9276852066857249,False
2018,AP,PROS,80,2,1,0.5,False,0.9276852066857249,False
2018,AP,PROS,90,2,1,0.5,False,0.9276852066857249,False
2018,AP,PROS,95,2,2,1.0,False,1.0,False
2018,AP,PRP,50,2,1,0.5,False,0.9970331248377051,False
2018,AP,PRP,60,2,1,0.5,False,0.9970331248377051,False
2018,AP,PRP,70,2,1,0.5,False,0.9970331248377051,False
2018,AP,PRP,80,2,1,0.5,False,0.9970331248377051,False
2018,AP,PRP,90,2,1,0.5,False,0.9970331248377051,False
2018,AP,PRP,95,2,1,0.5,False,0.9970331248377051,False
2018,AP,PSB,50,8,1,0.125,False,0.6644518272425249,False
2018,AP,PSB,60,8,1,0.125,False,0.6644518272425249,False
2018,AP,PSB,70,8,2,0.25,False,0.9308970099667774,False
2018,AP,PSB,80,8,2,0.25,False,0.9308970099667774,False
2018,AP,PSB,90,8,2,0.25,False,0.9308970099667774,False
2018,AP,PSB,95,8,3,0.375,False,0.9980066445182725,False
2018,AP,PSC,50,2,1,0.5,False,0.9375,False
2018,AP,PSC,60,2,1,0.5,False,0.9375,False
2018,AP,PSC,70,2,1,0.5,False,0.9375,False
2018,AP,PSC,80,2,1,0.5,False,0.9375,False
2018,AP,PSC,90,2,1,0.5,False,0.9375,False
2018,AP,PSC,95,2,2,1.0,False,1.0,False
2018,AP,PSD,50,3,1,0.3333333333333333,False,0.5128552097428958,False
2018,AP,PSD,60,3,2,0.6666666666666666,False,1.0,False
2018,AP,PSD,70,3,2,0.6666666666666666,False,1.0,False
2018,AP,PSD,80,3,2,0.6666666666666666,False,1.0,False
2018,AP,PSD,90,3,2,0.6666666666666666,False,1.0,False
2018,AP,PSD,95,3,2,0.6666666666666666,False,1.0,False
2018,AP,PSDB,50,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSDB,60,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSDB,70,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSDB,80,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSDB,90,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSDB,95,2,1,0.5,False,0.9912865813352563,False
2018,AP,PSL,50,1,1,1.0,False,1.0,False
2018,AP,PSL,60,1,1,1.0,False,1.0,False
2018,AP,PSL,70,1,1,1.0,False,1.0,False
2018,AP,PSL,80,1,1,1.0,False,1.0,False
2018,AP,PSL,90,1,1,1.0,False,1.0,False
2018,AP,PSL,95,1,1,1.0,False,1.0,False
2018,AP,PSOL,50,6,3,0.5,False,0.5795401191703436,False
2018,AP,PSOL,60,6,4,0.6666666666666666,False,0.721758985800342,True
2018,AP,PSOL,70,6,4,0.6666666666666666,False,0.721758985800342,True
2018,AP,PSOL,80,6,5,0.8333333333333334,False,0.8639778524303409,False
2018,AP,PSOL,90,6,6,1.0,False,1.0,False
2018,AP,PSOL,95,6,6,1.0,False,1.0,False
2018,AP,PSTU,50,2,0,0.0,True,,False
2018,AP,PSTU,60,2,0,0.0,True,,False
2018,AP,PSTU,70,2,0,0.0,True,,False
2018,AP,PSTU,80,2,0,0.0,True,,False
2018,AP,PSTU,90,2,0,0.0,True,,False
2018,AP,PSTU,95,2,0,0.0,True,,False
2018,AP,PTB,50,7,3,0.42857142857142855,False,0.5359831172097366,True
2018,AP,PTB,60,7,4,0.5714285714285714,False,0.6519873379073025,True
2018,AP,PTB,70,7,5,0.7142857142857143,False,0.7679915586048682,True
2018,AP,PTB,80,7,6,0.8571428571428571,False,0.8839957793024341,True
2018,AP,PTB,90,7,7,1.0,False,1.0,False
2018,AP,PTB,95,7,7,1.0,False,1.0,False
2018,AP,PTC,50,5,1,0.2,False,1.0,False
2018,AP,PTC,60,5,1,0.2,False,1.0,False
2018,AP,PTC,70,5,1,0.2,False,1.0,False
2018,AP,PTC,80,5,1,0.2,False,1.0,False
2018,AP,PTC,90,5,1,0.2,False,1.0,False
2018,AP,PTC,95,5,1,0.2,False,1.0,False
2018,AP,PV,50,6,3,0.5,False,0.6099331763511443,False
2018,AP,PV,60,6,3,0.5,False,0.6099331763511443,False
2018,AP,PV,70,6,4,0.6666666666666666,False,0.7523937525825957,False
2018,AP,PV,80,6,5,0.8333333333333334,False,0.8761968762912979,True
2018,AP,PV,90,6,6,1.0,False,1.0,False
2018,AP,PV,95,6,6,1.0,False,1.0,False
2018,AP,REDE,50,7,1,0.14285714285714285,False,0.8846711098232396,False
2018,AP,REDE,60,7,1,0.14285714285714285,False,0.8846711098232396,False
2018,AP,REDE,70,7,1,0.14285714285714285,False,0.8846711098232396,False
2018,AP,REDE,80,7,1,0.14285714285714285,False,0.8846711098232396,False
2018,AP,REDE,90,7,2,0.2857142857142857,False,0.9116198203419299,False
2018,AP,REDE,95,7,4,0.5714285714285714,False,0.9500627837341833,False
2018,AP,SOLIDARIEDADE,50,3,1,0.3333333333333333,False,1.0,False
2018,AP,SOLIDARIEDADE,60,3,1,0.3333333333333333,False,1.0,False
2018,AP,SOLIDARIEDADE,70,3,1,0.3333333333333333,False,1.0,False
2018,AP,SOLIDARIEDADE,80,3,1,0.3333333333333333,False,1.0,False
2018,AP,SOLIDARIEDADE,90,3,1,0.3333333333333333,False,1.0,False
2018,AP,SOLIDARIEDADE,95,3,1,0.3333333333333333,False,1.0,False
2018,BA,AVANTE,50,14,1,0.07142857142857142,False,0.5177111716621253,False
2018,BA,AVANTE,60,14,2,0.14285714285714285,False,0.7814324639937719,False
2018,BA,AVANTE,70,14,2,0.14285714285714285,False,0.7814324639937719,False
2018,BA,AVANTE,80,14,3,0.21428571428571427,False,0.8311210587777346,False
2018,BA,AVANTE,90,14,5,0.35714285714285715,False,0.9243382639159206,True
2018,BA,AVANTE,95,14,6,0.42857142857142855,False,0.9687135072012456,False
2018,BA,DC,50,15,2,0.13333333333333333,False,0.5714285714285714,False
2018,BA,DC,60,15,3,0.2,False,0.8285714285714286,False
2018,BA,DC,70,15,3,0.2,False,0.8285714285714286,False
2018,BA,DC,80,15,3,0.2,False,0.8285714285714286,False
2018,BA,DC,90,15,7,0.4666666666666667,False,0.92,False
2018,BA,DC,95,15,9,0.6,False,0.96,False
2018,BA,DEM,50,38,4,0.10526315789473684,False,0.6229953330504879,False
2018,BA,DEM,60,38,4,0.10526315789473684,False,0.6229953330504879,False
2018,BA,DEM,70,38,5,0.13157894736842105,False,0.7078913873568095,False
2018,BA,DEM,80,38,7,0.18421052631578946,False,0.8436996181586763,False
2018,BA,DEM,90,38,9,0.23684210526315788,False,0.9167161646160373,False
2018,BA,DEM,95,38,12,0.3157894736842105,False,0.9524395417904116,True
2018,BA,MDB,50,36,1,0.027777777777777776,False,0.5033524785126378,False
2018,BA,MDB,60,36,2,0.05555555555555555,False,0.6040229742151653,False
2018,BA,MDB,70,36,5,0.1388888888888889,False,0.7295319348792093,False
2018,BA,MDB,80,36,8,0.2222222222222222,False,0.8234910642015684,True
2018,BA,MDB,90,36,11,0.3055555555555556,False,0.9026851874875567,False
2018,BA,MDB,95,36,17,0.4722222222222222,False,0.9513425937437784,True
2018,BA,NOVO,50,8,4,0.5,False,0.6098908509506095,True
2018,BA,NOVO,60,8,4,0.5,False,0.6098908509506095,True
2018,BA,NOVO,70,8,5,0.625,False,0.7278789870301207,True
2018,BA,NOVO,80,8,6,0.75,False,0.8458671231096322,False
2018,BA,NOVO,90,8,7,0.875,False,0.9279912994646767,False
2018,BA,NOVO,95,8,8,1.0,False,1.0,False
2018,BA,PATRI,50,39,1,0.02564102564102564,False,0.6441959932500314,False
2018,BA,PATRI,60,39,1,0.02564102564102564,False,0.6441959932500314,False
2018,BA,PATRI,70,39,3,0.07692307692307693,False,0.7061534457407719,False
2018,BA,PATRI,80,39,9,0.23076923076923078,False,0.8099615085587903,False
2018,BA,PATRI,90,39,19,0.48717948717948717,False,0.9000035947743011,False
2018,BA,PATRI,95,39,27,0.6923076923076923,False,0.9569381516303159,True
2018,BA,PC DO B,50,2,1,0.5,False,0.5153968411611954,False
2018,BA,PC DO B,60,2,2,1.0,False,1.0,False
2018,BA,PC DO B,70,2,2,1.0,False,1.0,False
2018,BA,PC DO B,80,2,2,1.0,False,1.0,False
2018,BA,PC DO B,90,2,2,1.0,False,1.0,False
2018,BA,PC DO B,95,2,2,1.0,False,1.0,False
2018,BA,PCO,50,2,1,0.5,False,0.6351351351351351,False
2018,BA,PCO,60,2,1,0.5,False,0.6351351351351351,False
2018,BA,PCO,70,2,2,1.0,False,1.0,False
2018,BA,PCO,80,2,2,1.0,False,1.0,False
2018,BA,PCO,90,2,2,1.0,False,1.0,False
2018,BA,PCO,95,2,2,1.0,False,1.0,False
2018,BA,PDT,50,36,1,0.027777777777777776,False,0.6358059593965413,False
2018,BA,PDT,60,36,1,0.027777777777777776,False,0.6358059593965413,False
2018,BA,PDT,70,36,3,0.08333333333333333,False,0.7623631356144228,False
2018,BA,PDT,80,36,4,0.1111111111111111,False,0.8116249839697423,False
2018,BA,PDT,90,36,8,0.2222222222222222,False,0.9028273750579299,False
2018,BA,PDT,95,36,13,0.3611111111111111,False,0.9519664333873408,True
2018,BA,PHS,50,25,2,0.08,False,0.5632814738462569,False
2018,BA,PHS,60,25,3,0.12,False,0.8300393762994381,False
2018,BA,PHS,70,25,3,0.12,False,0.8300393762994381,False
2018,BA,PHS,80,25,3,0.12,False,0.8300393762994381,False
2018,BA,PHS,90,25,4,0.16,False,0.9185041221750964,False
2018,BA,PHS,95,25,7,0.28,False,0.9535997792330214,False
2018,BA,PMB,50,1,1,1.0,False,1.0,False
2018,BA,PMB,60,1,1,1.0,False,1.0,False
2018,BA,PMB,70,1,1,1.0,False,1.0,False
2018,BA,PMB,80,1,1,1.0,False,1.0,False
2018,BA,PMB,90,1,1,1.0,False,1.0,False
2018,BA,PMB,95,1,1,1.0,False,1.0,False
2018,BA,PMN,50,8,2,0.25,False,0.9282296650717703,False
2018,BA,PMN,60,8,2,0.25,False,0.9282296650717703,False
2018,BA,PMN,70,8,2,0.25,False,0.9282296650717703,False
2018,BA,PMN,80,8,2,0.25,False,0.9282296650717703,False
2018,BA,PMN,90,8,2,0.25,False,0.9282296650717703,False
2018,BA,PMN,95,8,4,0.5,False,0.9569377990430622,True
2018,BA,PODE,50,4,1,0.25,False,0.9710982658959537,False
2018,BA,PODE,60,4,1,0.25,False,0.9710982658959537,False
2018,BA,PODE,70,4,1,0.25,False,0.9710982658959537,False
2018,BA,PODE,80,4,1,0.25,False,0.9710982658959537,False
2018,BA,PODE,90,4,1,0.25,False,0.9710982658959537,False
2018,BA,PODE,95,4,1,0.25,False,0.9710982658959537,False
2018,BA,PP,50,8,3,0.375,False,0.6668986787822953,False
2018,BA,PP,60,8,3,0.375,False,0.6668986787822953,False
2018,BA,PP,70,8,4,0.5,False,0.8221671993579844,False
2018,BA,PP,80,8,4,0.5,False,0.8221671993579844,False
2018,BA,PP,90,8,5,0.625,False,0.9676123521424486,False
2018,BA,PP,95,8,5,0.625,False,0.9676123521424486,False
2018,BA,PPL,50,9,1,0.1111111111111111,False,0.8596491228070176,False
2018,BA,PPL,60,9,1,0.1111111111111111,False,0.8596491228070176,False
2018,BA,PPL,70,9,1,0.1111111111111111,False,0.8596491228070176,False
2018,BA,PPL,80,9,1,0.1111111111111111,False,0.8596491228070176,False
2018,BA,PPL,90,9,2,0.2222222222222222,False,1.0,False
2018,BA,PPL,95,9,2,0.2222222222222222,False,1.0,False
2018,BA,PPS,50,1,1,1.0,False,1.0,False
2018,BA,PPS,60,1,1,1.0,False,1.0,False
2018,BA,PPS,70,1,1,1.0,False,1.0,False
2018,BA,PPS,80,1,1,1.0,False,1.0,False
2018,BA,PPS,90,1,1,1.0,False,1.0,False
2018,BA,PPS,95,1,1,1.0,False,1.0,False
2018,BA,PR,50,3,2,0.6666666666666666,False,0.7112970711297071,False
2018,BA,PR,60,3,2,0.6666666666666666,False,0.7112970711297071,False
2018,BA,PR,70,3,2,0.6666666666666666,False,0.7112970711297071,False
2018,BA,PR,80,3,3,1.0,False,1.0,False
2018,BA,PR,90,3,3,1.0,False,1.0,False
2018,BA,PR,95,3,3,1.0,False,1.0,False
2018,BA,PRB,50,4,2,0.5,False,0.7158275186597056,False
2018,BA,PRB,60,4,2,0.5,False,0.7158275186597056,False
2018,BA,PRB,70,4,2,0.5,False,0.7158275186597056,False
2018,BA,PRB,80,4,3,0.75,False,0.9331329344157603,False
2018,BA,PRB,90,4,3,0.75,False,0.9331329344157603,False
2018,BA,PRB,95,4,4,1.0,False,1.0,False
2018,BA,PROS,50,12,1,0.08333333333333333,False,1.0,False
2018,BA,PROS,60,12,1,0.08333333333333333,False,1.0,False
2018,BA,PROS,70,12,1,0.08333333333333333,False,1.0,False
2018,BA,PROS,80,12,1,0.08333333333333333,False,1.0,False
2018,BA,PROS,90,12,1,0.08333333333333333,False,1.0,False
2018,BA,PROS,95,12,1,0.08333333333333333,False,1.0,False
2018,BA,PRP,50,11,1,0.09090909090909091,False,0.9302325581395349,False
2018,BA,PRP,60,11,1,0.09090909090909091,False,0.9302325581395349,False
2018,BA,PRP,70,11,1,0.09090909090909091,False,0.9302325581395349,False
2018,BA,PRP,80,11,1,0.09090909090909091,False,0.9302325581395349,False
2018,BA,PRP,90,11,1,0.09090909090909091,False,0.9302325581395349,False
2018,BA,PRP,95,11,3,0.2727272727272727,False,0.958139534883721,True
2018,BA,PRTB,50,9,1,0.1111111111111111,False,0.6546888280290868,False
2018,BA,PRTB,60,9,1,0.1111111111111111,False,0.6546888280290868,False
2018,BA,PRTB,70,9,2,0.2222222222222222,False,0.8990461799981112,False
2018,BA,PRTB,80,9,2,0.2222222222222222,False,0.8990461799981112,False
2018,BA,PRTB,90,9,3,0.3333333333333333,False,1.0,False
2018,BA,PRTB,95,9,3,0.3333333333333333,False,1.0,False
2018,BA,PSB,50,6,1,0.16666666666666666,False,0.7229123638714086,False
2018,BA,PSB,60,6,1,0.16666666666666666,False,0.7229123638714086,False
2018,BA,PSB,70,6,1,0.16666666666666666,False,0.7229123638714086,False
2018,BA,PSB,80,6,2,0.3333333333333333,False,0.9119090603083781,False
2018,BA,PSB,90,6,2,0.3333333333333333,False,0.9119090603083781,False
2018,BA,PSB,95,6,3,0.5,False,0.9830308796363152,False
2018,BA,PSC,50,9,1,0.1111111111111111,False,0.8005476444573866,False
2018,BA,PSC,60,9,1,0.1111111111111111,False,0.8005476444573866,False
2018,BA,PSC,70,9,1,0.1111111111111111,False,0.8005476444573866,False
2018,BA,PSC,80,9,1,0.1111111111111111,False,0.8005476444573866,False
2018,BA,PSC,90,9,4,0.4444444444444444,False,0.9166516594177803,False
2018,BA,PSC,95,9,6,0.6666666666666666,False,0.9543925223137846,True
2018,BA,PSD,50,10,4,0.4,False,0.5089252683442103,True
2018,BA,PSD,60,10,5,0.5,False,0.6281543382454642,True
2018,BA,PSD,70,10,6,0.6,False,0.7473834081467181,True
2018,BA,PSD,80,10,7,0.7,False,0.8666124780479721,False
2018,BA,PSD,90,10,8,0.8,False,0.940385465049373,False
2018,BA,PSD,95,10,9,0.9,False,0.9701927325246865,True
2018,BA,PSDB,50,8,2,0.25,False,0.773291584752694,False
2018,BA,PSDB,60,8,2,0.25,False,0.773291584752694,False
2018,BA,PSDB,70,8,2,0.25,False,0.773291584752694,False
2018,BA,PSDB,80,8,3,0.375,False,0.862842305630664,False
2018,BA,PSDB,90,8,4,0.5,False,0.9497804890361756,False
2018,BA,PSDB,95,8,5,0.625,False,0.9800751497798396,False
2018,BA,PSL,50,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSL,60,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSL,70,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSL,80,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSL,90,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSL,95,4,1,0.25,False,0.9983477901693515,False
2018,BA,PSOL,50,50,5,0.1,False,0.5329561481183823,True
2018,BA,PSOL,60,50,6,0.12,False,0.6261465919229605,False
2018,BA,PSOL,70,50,8,0.16,False,0.7381149101541611,True
2018,BA,PSOL,80,50,10,0.2,False,0.8331691628348308,True
2018,BA,PSOL,90,50,13,0.26,False,0.9081874700975162,False
